0.00787,-1.999983,-0.000009
0.035641,-1.999983,-0.000009
0.070376,-1.999984,-0.000009
0.11205,-1.999984,-0.000009
0.160758,-1.999984,-0.000009
0.216359,-1.999985,-0.000009
0.279968,-1.999986,-0.000009
0.347436,-1.999986,-0.000009
0.4225,-1.999987,-0.00001
0.503536,-1.999988,-0.00001
0.589973,-1.999988,-0.00001
0.681608,-1.999989,-0.00001
0.778279,-1.99999,-0.00001
0.87983,-1.999991,-0.00001
0.986108,-1.999992,-0.00001
1.096965,-1.999993,-0.00001
1.212259,-1.999995,-0.000011
1.33185,-1.999996,-0.000011
1.455605,-1.999997,-0.000011
1.583382,-1.999999,-0.000011
1.715018,-2,-0.000012
1.850345,-2.000002,-0.000012
1.989031,-2.000003,-0.000013
2.13086,-2.000005,-0.000013
2.275566,-2.000007,-0.000014
2.422981,-2.000009,-0.000015
2.572987,-2.000012,-0.000015
2.725468,-2.000014,-0.000016
2.880347,-2.000017,-0.000017
3.037549,-2.000019,-0.000018
3.197002,-2.000022,-0.000019
3.358638,-2.000032,-0.000107
3.522375,-2.000151,-0.0011
3.687934,-2.000576,-0.003979
3.855308,-2.00161,-0.008211
4.024488,-2.003354,-0.012289
4.195436,-2.005752,-0.015687
4.368167,-2.008587,-0.017548
4.556514,-2.01182,-0.017098
4.711611,-2.01441,-0.015922
4.896222,-2.017158,-0.01387
5.074572,-2.019478,-0.012178
5.253432,-2.021546,-0.011401
5.432749,-2.023722,-0.011784
5.612728,-2.025794,-0.011112
5.793428,-2.027762,-0.010742
5.978514,-2.029673,-0.010438
6.160796,-2.031516,-0.010428
6.343333,-2.033586,-0.011519
6.522697,-2.035613,-0.01137
6.706217,-2.037731,-0.011524
6.893877,-2.039909,-0.011668
7.074584,-2.042016,-0.011656
7.259347,-2.044169,-0.011645
7.448179,-2.046365,-0.011605
7.629951,-2.048471,-0.01157
7.815769,-2.050619,-0.011549
8.001915,-2.052768,-0.011549
8.188373,-2.054922,-0.011548
8.375085,-2.057078,-0.011548
8.562028,-2.059237,-0.011548
8.749193,-2.061398,-0.011547
8.936574,-2.063562,-0.011546
9.124165,-2.065728,-0.011546
9.311959,-2.067896,-0.011546
9.49995,-2.070067,-0.011545
9.68813,-2.07224,-0.011545
9.876496,-2.074414,-0.011544
10.06504,-2.076591,-0.011544
10.253757,-2.07877,-0.011544
10.442642,-2.08095,-0.011543
10.631689,-2.083132,-0.011543
10.820894,-2.085317,-0.011543
11.010236,-2.087502,-0.011543
11.199663,-2.089689,-0.011543
11.389151,-2.091876,-0.011542
11.58244,-2.094107,-0.011542
11.768141,-2.09625,-0.011542
11.957573,-2.098437,-0.011542
12.146945,-2.100623,-0.011542
12.336258,-2.102808,-0.011542
12.525514,-2.104992,-0.011542
12.714716,-2.107176,-0.011542
12.903864,-2.10936,-0.011542
13.09296,-2.111542,-0.011542
13.282006,-2.113724,-0.011542
13.471004,-2.115906,-0.011542
13.659955,-2.118087,-0.011542
13.848861,-2.120268,-0.011543
14.037722,-2.122448,-0.011543
14.226541,-2.124627,-0.011543
14.415318,-2.126806,-0.011543
14.604055,-2.128985,-0.011543
14.792754,-2.131163,-0.011543
14.981415,-2.133341,-0.011543
15.173811,-2.135562,-0.011543
15.358628,-2.137695,-0.011543
15.545977,-2.139858,-0.011543
15.728049,-2.14196,-0.01155
15.904661,-2.144004,-0.011606
16.075985,-2.146002,-0.011742
16.242188,-2.147971,-0.011976
16.403429,-2.149928,-0.012304
16.561053,-2.151896,-0.012665
16.719198,-2.153925,-0.012991
16.878189,-2.156013,-0.013259
17.037999,-2.15815,-0.013463
17.19859,-2.160324,-0.013598
17.359888,-2.162523,-0.013663
17.521853,-2.164739,-0.013695
17.684413,-2.166967,-0.013712
17.847546,-2.169205,-0.013718
18.011234,-2.17145,-0.013716
18.178748,-2.173747,-0.01371
18.343503,-2.176006,-0.013704
18.508763,-2.17827,-0.013701
18.67451,-2.180541,-0.0137
18.84073,-2.182819,-0.0137
19.004066,-2.185056,-0.0137
19.171123,-2.187345,-0.013701
19.338542,-2.189639,-0.013701
19.506314,-2.191938,-0.013701
19.674427,-2.194241,-0.013701
19.846242,-2.196595,-0.013701
20.015012,-2.198908,-0.013701
20.184091,-2.201225,-0.013701
20.353471,-2.203545,-0.013701
20.526538,-2.205917,-0.013701
20.689692,-2.208152,-0.013701
20.859912,-2.210485,-0.013701
21.030396,-2.212821,-0.013702
21.201137,-2.21516,-0.013702
21.372126,-2.217503,-0.013702
21.543356,-2.219849,-0.013702
21.714819,-2.222199,-0.013702
21.886508,-2.224551,-0.013702
22.068736,-2.227049,-0.013702
22.230535,-2.229266,-0.013702
22.402558,-2.231623,-0.013702
22.570633,-2.233926,-0.013702
22.733686,-2.23616,-0.013699
22.891873,-2.238326,-0.013683
23.045346,-2.240424,-0.013652
23.194254,-2.242454,-0.013613
23.341582,-2.244457,-0.013569
23.481695,-2.246355,-0.013526
23.617659,-2.248191,-0.01349
23.749603,-2.24997,-0.013465
23.875129,-2.251659,-0.013451
23.99948,-2.253331,-0.013444
24.122552,-2.254986,-0.013442
24.237325,-2.256529,-0.013443
24.351043,-2.258057,-0.013445
24.461436,-2.259542,-0.013447
24.568608,-2.260983,-0.013449
24.674708,-2.26241,-0.01345
24.773685,-2.263742,-0.01345
24.871783,-2.265061,-0.01345
24.967043,-2.266342,-0.01345
25.059554,-2.267587,-0.013449
25.152249,-2.268833,-0.013449
25.248035,-2.270122,-0.013449
25.346821,-2.27145,-0.013449
25.448557,-2.272819,-0.013448
25.555533,-2.274257,-0.013448
25.661394,-2.275681,-0.013448
25.774801,-2.277206,-0.013447
25.889152,-2.278744,-0.013447
26.004166,-2.28029,-0.013446
26.124442,-2.281908,-0.013446
26.250102,-2.283597,-0.013445
26.373661,-2.285259,-0.013445
26.502524,-2.286991,-0.013444
26.63411,-2.28876,-0.013443
26.768334,-2.290565,-0.013443
26.905113,-2.292404,-0.013442
27.044367,-2.294275,-0.013441
27.18602,-2.296179,-0.01344
27.329997,-2.298115,-0.013439
27.476224,-2.30008,-0.013438
27.624632,-2.302074,-0.013437
27.775152,-2.304096,-0.013436
27.927719,-2.306146,-0.013434
28.088491,-2.308306,-0.013433
28.241888,-2.310367,-0.013432
28.400256,-2.312494,-0.013431
28.560426,-2.314645,-0.01343
28.725596,-2.316864,-0.013429
28.882658,-2.318973,-0.013428
29.04787,-2.321192,-0.013427
29.214456,-2.323428,-0.013427
29.377892,-2.325623,-0.013427
29.536451,-2.327752,-0.013427
29.690285,-2.329818,-0.013427
29.83954,-2.331822,-0.013428
29.984361,-2.333767,-0.013431
30.124886,-2.335654,-0.013435
30.261248,-2.337487,-0.01344
30.393578,-2.339266,-0.013444
30.522002,-2.340993,-0.013448
30.646641,-2.342669,-0.013451
30.767614,-2.344296,-0.013452
30.888288,-2.34592,-0.013453
31.012002,-2.347584,-0.013453
31.138669,-2.349288,-0.013453
31.268195,-2.351031,-0.013452
31.400492,-2.352811,-0.013452
31.535474,-2.354627,-0.013452
31.673056,-2.356477,-0.013452
31.813156,-2.358362,-0.013452
31.955698,-2.36028,-0.013452
32.100604,-2.362229,-0.013452
32.2478,-2.364209,-0.013452
32.397216,-2.366219,-0.013452
32.551833,-2.368299,-0.013452
32.702428,-2.370325,-0.013452
32.858094,-2.372419,-0.013452
33.018886,-2.374582,-0.013452
33.175438,-2.376688,-0.013452
33.337509,-2.378869,-0.013452
33.501883,-2.38108,-0.013452
33.668489,-2.383321,-0.013452
33.837257,-2.385592,-0.013452
34.00812,-2.38789,-0.013452
34.181012,-2.390216,-0.013453
34.35587,-2.392569,-0.013453
34.532632,-2.394947,-0.013453
34.71124,-2.39735,-0.013453
34.891635,-2.399777,-0.013453
35.073761,-2.402227,-0.013453
35.257565,-2.4047,-0.013453
35.442995,-2.407195,-0.013453
35.629998,-2.409711,-0.013453
35.818528,-2.412247,-0.013453
36.008534,-2.414804,-0.013453
36.203816,-2.417431,-0.013453
36.392798,-2.419974,-0.013453
36.586966,-2.422586,-0.013453
36.782036,-2.42521,-0.013453
36.972835,-2.427777,-0.013453
37.157903,-2.430267,-0.013453
37.337418,-2.432682,-0.013453
37.511554,-2.435025,-0.013453
37.680477,-2.437298,-0.013452
37.844352,-2.439502,-0.013451
38.003336,-2.441641,-0.013451
38.157581,-2.443715,-0.01345
38.307235,-2.445728,-0.01345
38.452442,-2.447681,-0.01345
38.59334,-2.449577,-0.01345
38.730065,-2.451416,-0.01345
38.862746,-2.4532,-0.01345
38.991509,-2.454932,-0.01345
39.116478,-2.456613,-0.01345
39.23777,-2.458244,-0.01345
39.3555,-2.459828,-0.01345
39.46978,-2.461365,-0.01345
39.580716,-2.462857,-0.01345
39.688415,-2.464306,-0.01345
39.792975,-2.465712,-0.01345
39.89449,-2.467078,-0.01345
39.99304,-2.468403,-0.01345
40.088701,-2.46969,-0.01345
40.18502,-2.470985,-0.01345
40.283509,-2.47231,-0.01345
40.386475,-2.473695,-0.01345
40.49393,-2.47514,-0.01345
40.608129,-2.476676,-0.01345
40.719744,-2.478178,-0.01345
40.840141,-2.479797,-0.01345
40.964624,-2.481472,-0.01345
41.093064,-2.483199,-0.01345
41.225338,-2.484978,-0.01345
41.364084,-2.486844,-0.013449
41.503746,-2.488723,-0.013449
41.646933,-2.490649,-0.013449
41.793546,-2.492621,-0.013449
41.943479,-2.494637,-0.013449
42.093533,-2.496655,-0.013448
42.249735,-2.498756,-0.013448
42.408957,-2.500897,-0.013447
42.571104,-2.503078,-0.013447
42.736086,-2.505296,-0.013447
42.903813,-2.507552,-0.013446
43.074201,-2.509843,-0.013445
43.247165,-2.512169,-0.013445
43.422626,-2.514528,-0.013444
43.600506,-2.516919,-0.013443
43.780728,-2.519342,-0.013443
43.963221,-2.521795,-0.013442
44.147913,-2.524278,-0.013441
44.334734,-2.526789,-0.01344
44.52362,-2.529328,-0.013439
44.714506,-2.531893,-0.013439
44.907328,-2.534485,-0.013438
45.105939,-2.537154,-0.013437
45.302492,-2.539795,-0.013436
45.496821,-2.542406,-0.013435
45.696805,-2.545093,-0.013435
45.898442,-2.547802,-0.013434
46.101681,-2.550532,-0.013433
46.306471,-2.553281,-0.013403
46.512763,-2.556039,-0.013309
46.720512,-2.558787,-0.013133
46.929672,-2.561508,-0.012884
47.140199,-2.564192,-0.012601
47.352051,-2.566828,-0.012278
47.569462,-2.569454,-0.011865
47.779565,-2.571903,-0.011439
47.995148,-2.574321,-0.010997
48.212188,-2.576479,-0.010381
48.432236,-2.57881,-0.010004
48.645492,-2.581034,-0.009918
48.864739,-2.583242,-0.010476
49.086898,-2.585564,-0.010203
49.301433,-2.58767,-0.009256
49.52163,-2.589586,-0.008048
49.742428,-2.59111,-0.006354
49.959279,-2.592272,-0.004369
50.174741,-2.5927,-0.002327
50.39838,-2.59314,0.000177
50.620539,-2.592919,0.001893
50.843373,-2.592351,0.003193
51.071458,-2.591486,0.004372
51.290463,-2.590107,0.006701
51.51585,-2.587899,0.011964
51.739756,-2.585034,0.014175
51.964585,-2.581679,0.01562
52.189852,-2.578042,0.017403
52.415713,-2.573838,0.020563
52.642641,-2.568879,0.024158
52.869573,-2.563083,0.025994
53.097392,-2.556871,0.027517
53.32331,-2.550577,0.029255
53.551472,-2.543734,0.030672
53.780285,-2.536634,0.031561
54.009731,-2.529334,0.032536
54.239638,-2.521704,0.0338
54.468872,-2.513407,0.036481
54.699752,-2.50424,0.041427
54.929272,-2.49478,0.042825
55.159489,-2.48473,0.044417
55.390062,-2.474325,0.046506
55.621121,-2.463293,0.049311
55.853039,-2.451606,0.051856
56.084961,-2.439047,0.055204
56.334367,-2.424968,0.058161
56.54695,-2.41246,0.059969
56.779113,-2.398323,0.061628
57.011739,-2.383706,0.065099
57.244687,-2.367781,0.071147
57.477946,-2.350878,0.073697
57.711155,-2.33332,0.07498
57.944403,-2.315322,0.078441
58.177196,-2.29649,0.082704
58.410426,-2.276749,0.086258
58.643894,-2.256212,0.089985
58.87777,-2.234717,0.093897
59.112188,-2.212298,0.097558
59.346526,-2.188738,0.102066
59.578903,-2.164385,0.106934
59.812995,-2.138716,0.111418
60.042695,-2.112564,0.115209
60.28224,-2.084438,0.118761
60.517356,-2.055975,0.122102
60.751591,-2.02657,0.126412
60.987458,-1.995725,0.132285
61.220948,-1.964744,0.134564
61.451277,-1.933433,0.135717
61.674455,-1.902792,0.137209
61.89059,-1.872752,0.139804
62.10078,-1.843022,0.141857
62.304281,-1.813775,0.143939
62.502102,-1.784684,0.147145
62.69505,-1.755687,0.146372
62.890838,-1.726909,0.145713
63.088189,-1.698139,0.142427
63.291038,-1.66943,0.139202
63.487269,-1.64207,0.137939
63.688579,-1.614252,0.136677
63.890514,-1.586408,0.134011
64.094678,-1.558838,0.133108
64.298213,-1.531746,0.132489
64.503521,-1.504481,0.131775
64.709978,-1.477225,0.131557
64.921851,-1.4492,0.132062
65.126652,-1.421904,0.132992
65.336815,-1.39379,0.133743
65.547701,-1.365094,0.135562
65.757475,-1.336455,0.137564
65.969068,-1.307138,0.139307
66.181939,-1.277186,0.140563
66.400123,-1.246216,0.14217
66.614939,-1.215242,0.144232
66.830522,-1.183731,0.146028
67.04568,-1.15139,0.150086
67.262128,-1.118181,0.155282
67.478296,-1.084101,0.15751
67.690787,-1.050157,0.159753
67.908185,-1.014795,0.163531
68.126287,-0.978377,0.167832
68.345476,-0.940934,0.171531
68.564602,-0.902305,0.175984
68.788423,-0.861937,0.180333
69.006547,-0.822211,0.184451
69.222301,-0.781526,0.188266
69.469744,-0.733821,0.193615
69.669119,-0.694319,0.197426
69.886663,-0.650415,0.200783
70.108323,-0.604862,0.203391
70.331098,-0.558041,0.209064
70.552657,-0.51065,0.214085
70.774758,-0.46189,0.218163
70.997158,-0.412205,0.22221
71.219982,-0.361372,0.226839
71.44342,-0.309357,0.230927
71.666735,-0.25625,0.234676
71.889715,-0.202538,0.238895
72.111801,-0.147752,0.244458
72.335044,-0.091484,0.249237
72.558176,-0.034216,0.253235
72.775921,0.022574,0.257114
72.986719,0.078451,0.261184
73.190411,0.133722,0.266304
73.389495,0.188325,0.268972
73.581091,0.240932,0.27175
73.770489,0.294053,0.274992
73.965127,0.349252,0.277557
74.153266,0.40305,0.279485
74.34676,0.458733,0.280882
74.541665,0.514959,0.281317
74.737396,0.571636,0.280788
74.933527,0.628264,0.280739
75.130331,0.685211,0.280885
75.328968,0.74252,0.280866
75.528912,0.800249,0.281187
75.734047,0.859538,0.281508
75.93201,0.91681,0.281692
76.134259,0.975541,0.282086
76.338892,1.035248,0.283377
76.542181,1.094348,0.283432
76.746954,1.153936,0.282873
76.952748,1.213651,0.282547
77.159503,1.273646,0.28287
77.367149,1.334081,0.283631
77.580119,1.396212,0.284682
77.785333,1.456609,0.286299
77.99342,1.518065,0.287034
78.203025,1.580079,0.286819
78.413697,1.642176,0.286442
78.62533,1.704466,0.28604
78.837709,1.766864,0.285435
79.050785,1.829322,0.28514
79.263626,1.892097,0.285197
79.477192,1.954879,0.287014
79.690752,2.018116,0.289296
79.904991,2.082133,0.291464
80.119746,2.146783,0.293836
80.33504,2.212141,0.296211
80.551171,2.27824,0.298056
80.767304,2.345082,0.299974
80.982405,2.41174,0.301931
81.202384,2.480279,0.303612
81.419022,2.548292,0.304923
81.636285,2.616779,0.30642
81.853904,2.68587,0.308397
82.067456,2.754105,0.310145
82.284786,2.824544,0.315088
82.502256,2.895854,0.320103
82.719266,2.968144,0.322674
82.936519,3.041046,0.324959
83.153859,3.114578,0.328338
83.371422,3.189168,0.332695
83.593796,3.266294,0.335759
83.80755,3.341419,0.339
84.023514,3.417761,0.341777
84.241137,3.495474,0.34461
84.459155,3.574061,0.347364
84.677672,3.653374,0.349477
84.896451,3.73342,0.351968
85.114844,3.813899,0.354432
85.334214,3.896016,0.360087
85.551591,3.978238,0.363457
85.769303,4.061305,0.365485
85.987061,4.144836,0.36758
86.209165,4.230749,0.371364
86.422957,4.31439,0.375212
86.640565,4.400572,0.37817
86.85831,4.487558,0.381338
87.074212,4.574468,0.384991
87.291555,4.662926,0.387989
87.509218,4.752151,0.390239
87.727219,4.842088,0.392461
87.94534,4.932643,0.394502
88.162609,5.023921,0.399098
88.380152,5.116126,0.404091
88.596701,5.208863,0.405556
88.813366,5.302067,0.40692
89.03006,5.395604,0.408771
89.246739,5.489889,0.412635
89.463656,5.585213,0.415683
89.680623,5.68146,0.418498
89.895476,5.777528,0.420833
90.112032,5.874732,0.423043
90.328801,5.972589,0.425014
90.545931,6.071114,0.426947
90.763225,6.1702,0.428742
90.979772,6.2697,0.431707
91.197413,6.370759,0.436805
91.412855,6.471301,0.438385
91.625238,6.571048,0.439976
91.83081,6.668132,0.442804
92.029782,6.762791,0.445403
92.223221,6.855193,0.446836
92.410284,6.945052,0.449012
92.591934,7.033055,0.452064
92.766335,7.118117,0.451082
92.936682,7.200757,0.452154
93.101818,7.281064,0.453436
93.262975,7.359981,0.457588
93.425141,7.440247,0.461442
93.588719,7.521865,0.463917
93.753255,7.604285,0.465761
93.919827,7.68877,0.468519
94.086286,7.773428,0.472144
94.254182,7.859259,0.474936
94.423343,7.946327,0.476517
94.59386,8.034557,0.479038
94.76562,8.124054,0.48171
94.938906,8.214934,0.484345
95.113455,8.307033,0.487341
95.288416,8.400224,0.490914
95.463431,8.494179,0.493907
95.639068,8.589225,0.495933
95.816275,8.685285,0.497189
95.991112,8.780126,0.496528
96.174114,8.879404,0.497702
96.357996,8.979424,0.4985
96.535246,9.075788,0.49872
96.716029,9.174783,0.500194
96.890886,9.270722,0.503459
97.06048,9.364099,0.50732
97.224333,9.455592,0.511369
97.382851,9.544798,0.514442
97.536476,9.631915,0.518028
97.685242,9.717044,0.521598
97.829631,9.800242,0.524386
97.968969,9.881119,0.526544
98.104076,9.960094,0.52973
98.231324,10.034786,0.532242
98.360387,10.110927,0.535517
98.482459,10.183683,0.539642
98.600319,10.254645,0.544333
98.716441,10.325234,0.547818
98.824252,10.391228,0.550807
98.93083,10.45688,0.553205
99.034151,10.520814,0.555034
99.134369,10.583066,0.556669
99.231583,10.643675,0.558267
99.325709,10.702577,0.559497
99.42053,10.762147,0.561317
99.51735,10.823155,0.563217
99.617121,10.886333,0.564182
99.720105,10.951425,0.565049
99.828361,11.01986,0.563342
99.937749,11.088857,0.561716
100.048015,11.158127,0.560365
100.163572,11.230524,0.558894
100.282176,11.304608,0.557833
100.403741,11.380354,0.55667
100.528366,11.457829,0.555853
100.654719,11.536364,0.555668
100.783776,11.616498,0.555259
100.924533,11.703785,0.553583
101.049575,11.78103,0.552324
101.187802,11.86577,0.546756
101.323102,11.947871,0.544344
101.463119,12.032387,0.541614
101.602485,12.115914,0.538193
101.747022,12.201951,0.535882
101.893837,12.28891,0.533691
102.042329,12.376602,0.531523
102.192917,12.466226,0.529166
102.344403,12.554572,0.528639
102.498217,12.644347,0.528082
102.653857,12.735015,0.527762
102.814541,12.828632,0.527706
102.970802,12.919709,0.527762
103.131963,13.013666,0.527864
103.294879,13.108613,0.527991
103.458769,13.20447,0.528642
103.623132,13.300389,0.529381
103.788634,13.397072,0.5286
103.956069,13.494652,0.526988
104.125021,13.59305,0.529055
104.295113,13.69254,0.528908
104.466328,13.792375,0.526895
104.638904,13.892707,0.526687
104.812152,13.994415,0.525757
104.986205,14.095423,0.525496
105.178842,14.206996,0.526063
105.337523,14.299134,0.52642
105.514847,14.402171,0.526995
105.696956,14.508161,0.527671
105.873022,14.610841,0.528316
106.053674,14.716353,0.529397
106.234783,14.822638,0.531048
106.415028,14.928489,0.534005
106.596655,15.035964,0.534323
106.779161,15.143942,0.534319
106.962504,15.252715,0.538085
107.146189,15.362757,0.540374
107.33054,15.473362,0.540692
107.515155,15.584715,0.541019
107.70004,15.69599,0.541953
107.885403,15.8079,0.544187
108.07514,15.923013,0.546539
108.257868,16.034389,0.5489
108.444962,16.14908,0.551379
108.632998,16.264991,0.553711
108.821016,16.381738,0.556807
109.008511,16.499001,0.559807
109.195717,16.616189,0.562928
109.387781,16.737618,0.56463
109.576657,16.857646,0.569
109.761835,16.97667,0.573474
109.951033,17.099277,0.576428
110.139693,17.222301,0.577811
110.329056,17.346282,0.58223
110.517592,17.47106,0.586967
110.706259,17.597205,0.591709
110.894871,17.724565,0.596745
111.083458,17.853317,0.601895
111.279777,17.988778,0.60657
111.464419,18.117682,0.611271
111.648231,18.247189,0.615571
111.834796,18.379174,0.619353
112.0222,18.513229,0.622588
112.209788,18.648134,0.625006
112.397361,18.783928,0.628224
112.584817,18.92044,0.631029
112.770966,19.05764,0.637299
112.957416,19.19662,0.644291
113.146198,19.338979,0.647982
113.331001,19.479321,0.651598
113.515469,19.620636,0.656525
113.699787,19.763259,0.661942
113.883689,19.907147,0.665416
114.061081,20.047005,0.668762
114.234997,20.18483,0.672771
114.404523,20.319712,0.676098
114.568688,20.451548,0.677711
114.727662,20.579788,0.68004
114.881507,20.704523,0.682604
115.030367,20.825883,0.68543
115.173946,20.944147,0.688901
115.313656,21.059583,0.690939
115.448819,21.171586,0.693453
115.579088,21.280216,0.696819
115.707405,21.387947,0.700649
115.826753,21.488778,0.703194
115.944841,21.588977,0.705471
116.059164,21.686536,0.707686
116.17339,21.784473,0.709899
116.286545,21.882008,0.712456
116.402038,21.982069,0.714816
116.523693,22.087822,0.716684
116.637334,22.186877,0.717951
116.755114,22.289874,0.721945
116.876975,22.397427,0.7237
117.000648,22.506613,0.722635
117.131008,22.621678,0.723803
117.252923,22.729496,0.724638
117.384109,22.845923,0.727101
117.511078,22.959473,0.728498
117.642539,23.077223,0.731591
117.775061,23.19694,0.734651
117.907976,23.317235,0.737671
118.042162,23.439531,0.741305
118.180093,23.566263,0.745601
118.313604,23.689934,0.749457
118.450735,23.818033,0.753549
118.588809,23.948055,0.757502
118.727231,24.079784,0.762098
118.869052,24.215579,0.766211
119.004766,24.346637,0.768195
119.144656,24.482501,0.771393
119.288548,24.622626,0.773264
119.427203,24.758636,0.778784
119.568844,24.899132,0.783446
119.710617,25.04091,0.787512
119.852438,25.183491,0.788993
119.995161,25.328325,0.793603
120.136672,25.473186,0.798658
120.278461,25.619427,0.802914
120.420695,25.766683,0.802951
120.56357,25.914805,0.804955
120.709727,26.067122,0.807916
120.850486,26.214907,0.812202
120.9936,26.366993,0.81839
121.136508,26.520284,0.82286
121.278048,26.673335,0.825281
121.420545,26.828464,0.830046
121.563348,26.984779,0.829355
121.706772,27.141614,0.832208
121.849743,27.29975,0.83933
121.991947,27.458709,0.84153
122.137801,27.6226,0.846344
122.276323,27.78052,0.85196
122.417615,27.94278,0.856703
122.558769,28.106302,0.860703
122.700051,28.270996,0.863912
122.841301,28.437045,0.868213
122.982519,28.604613,0.873374
123.122873,28.7735,0.880628
123.262495,28.943291,0.885347
123.401043,29.113787,0.890673
123.539508,29.286121,0.897071
123.677463,29.459882,0.901552
123.815748,29.634621,0.900268
123.954434,29.809611,0.902566
124.0929,29.985071,0.902344
124.234672,30.165354,0.905409
124.372721,30.341749,0.909539
124.510575,30.5196,0.913234
124.648199,30.69843,0.916533
124.785727,30.878036,0.918055
124.929266,31.066001,0.919873
125.058598,31.236231,0.921892
125.195985,31.417764,0.924686
125.332384,31.599569,0.92707
125.471857,31.786099,0.930392
125.608336,31.969827,0.932547
125.745188,32.154081,0.931035
125.882522,32.338409,0.930532
126.019928,32.522796,0.9297
126.15797,32.708192,0.930681
126.302988,32.903825,0.934171
126.429219,33.074753,0.935281
126.566528,33.261173,0.936667
126.704,33.448022,0.936566
126.841997,33.635619,0.937247
126.979589,33.823312,0.939129
127.119227,34.014211,0.941889
127.253369,34.198664,0.942688
127.393073,34.391185,0.943425
127.527455,34.576538,0.942268
127.668332,34.769229,0.936561
127.804484,34.954282,0.937263
127.943918,35.14337,0.934157
128.082745,35.331019,0.932212
128.222144,35.519185,0.934452
128.369911,35.719302,0.934943
128.501185,35.89717,0.934918
128.643879,36.090353,0.934488
128.781556,36.276438,0.933956
128.922069,36.466275,0.933792
129.061348,36.654912,0.934157
129.201823,36.845046,0.934815
129.342411,37.035591,0.935437
129.483152,37.226724,0.936565
129.623889,37.418232,0.937483
129.764138,37.610092,0.939138
129.904299,37.802311,0.94208
130.043371,37.993256,0.941105
130.183127,38.184722,0.939493
130.323303,38.376168,0.938135
130.463835,38.567554,0.937365
130.604659,38.759273,0.937152
130.745535,38.951237,0.936466
130.885214,39.141315,0.935675
131.026273,39.332649,0.935465
131.167534,39.524191,0.93526
131.309258,39.715916,0.933444
131.451535,39.907625,0.931334
131.594068,40.098975,0.92981
131.736224,40.291253,0.931173
131.878132,40.481953,0.930594
132.020511,40.672913,0.929777
132.16298,40.86377,0.930184
132.303047,41.051886,0.931902
132.439865,41.236103,0.932723
132.576218,41.420228,0.931885
132.712216,41.603028,0.930322
132.849353,41.786826,0.928957
132.987179,41.971022,0.927904
133.125672,42.155582,0.9263
133.26503,42.340291,0.923319
133.405065,42.525299,0.922893
133.544206,42.710876,0.924433
133.683492,42.89588,0.92556
133.823029,43.081245,0.925481
133.962818,43.266901,0.925625
134.102622,43.452841,0.927424
134.242244,43.63955,0.930684
134.381849,43.827098,0.932041
134.520975,44.015092,0.93291
134.659517,44.201485,0.931982
134.798806,44.389032,0.932032
134.938355,44.576888,0.931808
135.078432,44.76506,0.930289
135.218816,44.953325,0.930077
135.358698,45.141444,0.930871
135.498403,45.330476,0.934131
135.637893,45.519329,0.935237
135.777352,45.708569,0.936137
135.916814,45.898091,0.936879
136.056421,46.087882,0.937112
136.196354,46.278173,0.936697
136.335975,46.468562,0.938076
136.475084,46.65763,0.938247
136.614,46.847453,0.938953
136.753246,47.037888,0.939909
136.892764,47.228811,0.939924
137.032435,47.420196,0.941114
137.171658,47.61141,0.942912
137.309712,47.8039,0.948643
137.447698,47.996579,0.951097
137.585034,48.189662,0.953872
137.722047,48.38329,0.956483
